Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,acc
cora_2kuaaecg_GAE,3.12 ± nan,13.19 ± nan,37.37 ± nan,66.87 ± nan,90.87 ± nan,94.64 ± nan,13.28 ± nan,3.12 ± nan,13.19 ± nan,37.37 ± nan,66.87 ± nan,90.87 ± nan,94.64 ± nan,99.71 ± nan,99.56 ± nan,87.61 ± nan
cora_a0jxjp9x_GAE,6.15 ± nan,9.68 ± nan,39.69 ± nan,64.31 ± nan,88.33 ± nan,87.89 ± nan,13.12 ± nan,6.15 ± nan,9.68 ± nan,39.69 ± nan,64.31 ± nan,88.33 ± nan,87.89 ± nan,99.67 ± nan,99.48 ± nan,81.88 ± nan
cora_ya614d8e_GAE,3.22 ± nan,12.58 ± nan,37.99 ± nan,64.09 ± nan,90.98 ± nan,97.11 ± nan,13.41 ± nan,3.22 ± nan,12.58 ± nan,37.99 ± nan,64.09 ± nan,90.98 ± nan,97.11 ± nan,99.72 ± nan,99.56 ± nan,88.55 ± nan
cora_wmqgp8bt_GAE,6.05 ± nan,9.53 ± nan,35.17 ± nan,62.95 ± nan,88.31 ± nan,88.14 ± nan,13.07 ± nan,6.05 ± nan,9.53 ± nan,35.17 ± nan,62.95 ± nan,88.31 ± nan,88.14 ± nan,99.68 ± nan,99.48 ± nan,81.49 ± nan
cora_qasggtih_GAE,3.27 ± nan,13.55 ± nan,48.63 ± nan,63.08 ± nan,91.62 ± nan,97.71 ± nan,13.56 ± nan,3.27 ± nan,13.55 ± nan,48.63 ± nan,63.08 ± nan,91.62 ± nan,97.71 ± nan,99.72 ± nan,99.57 ± nan,85.40 ± nan
cora_zlce2fk9_GAE,5.44 ± nan,9.83 ± nan,34.66 ± nan,64.01 ± nan,87.03 ± nan,87.81 ± nan,12.79 ± nan,5.44 ± nan,9.83 ± nan,34.66 ± nan,64.01 ± nan,87.03 ± nan,87.81 ± nan,99.68 ± nan,99.49 ± nan,81.52 ± nan
cora_3bop3oo5_GAE,6.24 ± nan,9.66 ± nan,36.40 ± nan,63.26 ± nan,90.17 ± nan,87.79 ± nan,13.13 ± nan,6.24 ± nan,9.66 ± nan,36.40 ± nan,63.26 ± nan,90.17 ± nan,87.79 ± nan,99.56 ± nan,99.48 ± nan,81.71 ± nan
cora_v0vm9auu_GAE,3.21 ± nan,12.73 ± nan,47.88 ± nan,68.80 ± nan,91.21 ± nan,92.24 ± nan,13.19 ± nan,3.21 ± nan,12.73 ± nan,47.88 ± nan,68.80 ± nan,91.21 ± nan,92.24 ± nan,99.71 ± nan,99.56 ± nan,87.29 ± nan
cora_0m2arl8i_GAE,3.05 ± nan,13.51 ± nan,32.38 ± nan,65.27 ± nan,90.04 ± nan,97.70 ± nan,13.38 ± nan,3.05 ± nan,13.51 ± nan,32.38 ± nan,65.27 ± nan,90.04 ± nan,97.70 ± nan,99.71 ± nan,99.56 ± nan,87.86 ± nan
cora_9ht63tcp_GAE,3.10 ± nan,12.24 ± nan,37.48 ± nan,67.15 ± nan,91.16 ± nan,97.19 ± nan,12.90 ± nan,3.10 ± nan,12.24 ± nan,37.48 ± nan,67.15 ± nan,91.16 ± nan,97.19 ± nan,99.71 ± nan,99.55 ± nan,88.08 ± nan
cora_1iublehy_GAE,3.11 ± nan,13.67 ± nan,44.64 ± nan,63.32 ± nan,91.59 ± nan,96.31 ± nan,13.63 ± nan,3.11 ± nan,13.67 ± nan,44.64 ± nan,63.32 ± nan,91.59 ± nan,96.31 ± nan,99.72 ± nan,99.56 ± nan,85.38 ± nan
cora_ag8o8q75_GAE,3.07 ± nan,14.02 ± nan,37.10 ± nan,66.94 ± nan,91.51 ± nan,95.18 ± nan,13.39 ± nan,3.07 ± nan,14.02 ± nan,37.10 ± nan,66.94 ± nan,91.51 ± nan,95.18 ± nan,99.72 ± nan,99.57 ± nan,85.47 ± nan
cora_vopg7sti_GAE,5.90 ± nan,9.32 ± nan,35.00 ± nan,63.70 ± nan,85.37 ± nan,87.68 ± nan,13.08 ± nan,5.90 ± nan,9.32 ± nan,35.00 ± nan,63.70 ± nan,85.37 ± nan,87.68 ± nan,99.68 ± nan,99.58 ± nan,84.91 ± nan
cora_n5uk4gz8_GAE,3.31 ± nan,11.29 ± nan,47.41 ± nan,69.22 ± nan,89.72 ± nan,97.46 ± nan,13.14 ± nan,3.31 ± nan,11.29 ± nan,47.41 ± nan,69.22 ± nan,89.72 ± nan,97.46 ± nan,99.72 ± nan,99.56 ± nan,88.89 ± nan
cora_ub01r3ws_GAE,5.97 ± nan,9.36 ± nan,35.36 ± nan,62.73 ± nan,87.28 ± nan,87.89 ± nan,13.10 ± nan,5.97 ± nan,9.36 ± nan,35.36 ± nan,62.73 ± nan,87.28 ± nan,87.89 ± nan,99.56 ± nan,99.49 ± nan,81.73 ± nan
cora_1oj7e649_GAE,5.84 ± nan,9.08 ± nan,34.31 ± nan,54.19 ± nan,86.23 ± nan,87.87 ± nan,12.85 ± nan,5.84 ± nan,9.08 ± nan,34.31 ± nan,54.19 ± nan,86.23 ± nan,87.87 ± nan,99.56 ± nan,99.57 ± nan,86.03 ± nan
cora_j83j03z6_GAE,6.12 ± nan,9.39 ± nan,36.35 ± nan,60.35 ± nan,87.11 ± nan,87.22 ± nan,13.22 ± nan,6.12 ± nan,9.39 ± nan,36.35 ± nan,60.35 ± nan,87.11 ± nan,87.22 ± nan,99.68 ± nan,99.49 ± nan,85.51 ± nan
cora_gjfy4hce_GAE,3.17 ± nan,12.90 ± nan,32.88 ± nan,69.48 ± nan,91.22 ± nan,97.32 ± nan,13.28 ± nan,3.17 ± nan,12.90 ± nan,32.88 ± nan,69.48 ± nan,91.22 ± nan,97.32 ± nan,99.72 ± nan,99.56 ± nan,86.99 ± nan
cora_828726hf_GAE,3.38 ± nan,11.69 ± nan,34.77 ± nan,64.55 ± nan,91.33 ± nan,97.44 ± nan,13.21 ± nan,3.38 ± nan,11.69 ± nan,34.77 ± nan,64.55 ± nan,91.33 ± nan,97.44 ± nan,99.72 ± nan,99.62 ± nan,86.44 ± nan
cora_gw7heznp_GAE,3.41 ± nan,12.53 ± nan,34.25 ± nan,67.27 ± nan,90.37 ± nan,97.87 ± nan,13.24 ± nan,3.41 ± nan,12.53 ± nan,34.25 ± nan,67.27 ± nan,90.37 ± nan,97.87 ± nan,99.72 ± nan,99.56 ± nan,85.63 ± nan
cora_yahlhvsg_GAE,3.04 ± nan,11.95 ± nan,34.98 ± nan,69.39 ± nan,89.96 ± nan,97.25 ± nan,13.36 ± nan,3.04 ± nan,11.95 ± nan,34.98 ± nan,69.39 ± nan,89.96 ± nan,97.25 ± nan,99.72 ± nan,99.56 ± nan,85.77 ± nan
cora_d39q5cmw_GAE,3.10 ± nan,12.17 ± nan,45.29 ± nan,67.56 ± nan,89.88 ± nan,96.22 ± nan,13.18 ± nan,3.10 ± nan,12.17 ± nan,45.29 ± nan,67.56 ± nan,89.88 ± nan,96.22 ± nan,99.72 ± nan,99.56 ± nan,85.53 ± nan
cora_yyokgpu5_GAE,5.93 ± nan,8.91 ± nan,41.60 ± nan,64.10 ± nan,86.29 ± nan,87.80 ± nan,13.01 ± nan,5.93 ± nan,8.91 ± nan,41.60 ± nan,64.10 ± nan,86.29 ± nan,87.80 ± nan,99.68 ± nan,99.50 ± nan,81.40 ± nan
cora_rjeee5kq_GAE,3.23 ± nan,13.72 ± nan,45.02 ± nan,68.67 ± nan,90.46 ± nan,94.37 ± nan,13.50 ± nan,3.23 ± nan,13.72 ± nan,45.02 ± nan,68.67 ± nan,90.46 ± nan,94.37 ± nan,99.71 ± nan,99.56 ± nan,87.39 ± nan
cora_vkbqjv16_GAE,3.22 ± nan,11.91 ± nan,37.79 ± nan,62.59 ± nan,91.47 ± nan,97.51 ± nan,14.03 ± nan,3.22 ± nan,11.91 ± nan,37.79 ± nan,62.59 ± nan,91.47 ± nan,97.51 ± nan,99.72 ± nan,99.56 ± nan,89.43 ± nan
cora_q7nrynr4_GAE,6.08 ± nan,9.37 ± nan,34.53 ± nan,60.43 ± nan,87.67 ± nan,88.06 ± nan,13.04 ± nan,6.08 ± nan,9.37 ± nan,34.53 ± nan,60.43 ± nan,87.67 ± nan,88.06 ± nan,99.68 ± nan,99.50 ± nan,85.23 ± nan
cora_iknzcwvb_GAE,5.76 ± nan,10.01 ± nan,33.56 ± nan,63.04 ± nan,87.42 ± nan,87.82 ± nan,12.86 ± nan,5.76 ± nan,10.01 ± nan,33.56 ± nan,63.04 ± nan,87.42 ± nan,87.82 ± nan,99.67 ± nan,99.57 ± nan,82.22 ± nan
cora_7xvsw33c_GAE,3.28 ± nan,13.85 ± nan,37.81 ± nan,70.18 ± nan,89.64 ± nan,97.67 ± nan,13.24 ± nan,3.28 ± nan,13.85 ± nan,37.81 ± nan,70.18 ± nan,89.64 ± nan,97.67 ± nan,99.72 ± nan,99.56 ± nan,89.86 ± nan
cora_qiayafh3_GAE,3.48 ± nan,12.74 ± nan,39.25 ± nan,65.53 ± nan,91.56 ± nan,94.95 ± nan,13.42 ± nan,3.48 ± nan,12.74 ± nan,39.25 ± nan,65.53 ± nan,91.56 ± nan,94.95 ± nan,99.72 ± nan,99.57 ± nan,88.99 ± nan
cora_ptwcahuy_GAE,2.98 ± nan,12.40 ± nan,32.01 ± nan,65.79 ± nan,90.93 ± nan,94.88 ± nan,13.28 ± nan,2.98 ± nan,12.40 ± nan,32.01 ± nan,65.79 ± nan,90.93 ± nan,94.88 ± nan,99.71 ± nan,99.56 ± nan,87.32 ± nan
cora_dsyodk82_GAE,3.38 ± nan,12.70 ± nan,32.56 ± nan,61.92 ± nan,91.32 ± nan,98.01 ± nan,13.46 ± nan,3.38 ± nan,12.70 ± nan,32.56 ± nan,61.92 ± nan,91.32 ± nan,98.01 ± nan,99.72 ± nan,99.56 ± nan,85.01 ± nan
cora_no7p0w7a_GAE,5.96 ± nan,9.54 ± nan,35.34 ± nan,51.40 ± nan,87.47 ± nan,88.04 ± nan,12.99 ± nan,5.96 ± nan,9.54 ± nan,35.34 ± nan,51.40 ± nan,87.47 ± nan,88.04 ± nan,99.67 ± nan,99.49 ± nan,81.71 ± nan
Best,14.83,30.29,60.04,73.1,94.53,98.7,26.27,14.83,30.29,60.04,73.1,94.53,98.7,99.8,99.74,90.19
cora_mj6dctrc_GAE,4.45 ± nan,12.20 ± nan,59.58 ± nan,67.63 ± nan,89.76 ± nan,96.04 ± nan,17.22 ± nan,4.45 ± nan,12.20 ± nan,59.58 ± nan,67.63 ± nan,89.76 ± nan,96.04 ± nan,99.60 ± nan,99.69 ± nan,85.23 ± nan
cora_5j13r2f4_GAE,5.79 ± nan,10.67 ± nan,35.04 ± nan,55.40 ± nan,85.32 ± nan,87.79 ± nan,12.87 ± nan,5.79 ± nan,10.67 ± nan,35.04 ± nan,55.40 ± nan,85.32 ± nan,87.79 ± nan,99.67 ± nan,99.48 ± nan,86.08 ± nan
cora_k8vmjwwp_GAE,6.16 ± nan,9.33 ± nan,37.58 ± nan,63.14 ± nan,92.10 ± nan,88.17 ± nan,20.82 ± nan,6.16 ± nan,9.33 ± nan,37.58 ± nan,63.14 ± nan,92.10 ± nan,88.17 ± nan,99.68 ± nan,99.49 ± nan,81.09 ± nan
cora_56lofimw_GAE,5.86 ± nan,9.81 ± nan,39.42 ± nan,56.95 ± nan,86.22 ± nan,88.11 ± nan,12.62 ± nan,5.86 ± nan,9.81 ± nan,39.42 ± nan,56.95 ± nan,86.22 ± nan,88.11 ± nan,99.67 ± nan,99.57 ± nan,86.28 ± nan
cora_ic57jdzk_GAE,5.79 ± nan,9.48 ± nan,36.03 ± nan,62.06 ± nan,88.70 ± nan,87.86 ± nan,12.84 ± nan,5.79 ± nan,9.48 ± nan,36.03 ± nan,62.06 ± nan,88.70 ± nan,87.86 ± nan,99.67 ± nan,99.50 ± nan,81.56 ± nan
cora_1k3vjhjf_GAE,5.96 ± nan,9.30 ± nan,36.90 ± nan,59.71 ± nan,87.90 ± nan,87.55 ± nan,13.04 ± nan,5.96 ± nan,9.30 ± nan,36.90 ± nan,59.71 ± nan,87.90 ± nan,87.55 ± nan,99.68 ± nan,99.58 ± nan,84.89 ± nan
cora_i9m65fuf_GAE,5.66 ± nan,9.46 ± nan,37.22 ± nan,63.93 ± nan,87.97 ± nan,87.51 ± nan,20.29 ± nan,5.66 ± nan,9.46 ± nan,37.22 ± nan,63.93 ± nan,87.97 ± nan,87.51 ± nan,99.67 ± nan,99.58 ± nan,85.70 ± nan
cora_6rc3bad8_GAE,6.18 ± nan,9.77 ± nan,32.82 ± nan,52.85 ± nan,88.50 ± nan,87.59 ± nan,13.19 ± nan,6.18 ± nan,9.77 ± nan,32.82 ± nan,52.85 ± nan,88.50 ± nan,87.59 ± nan,99.68 ± nan,99.58 ± nan,85.03 ± nan
cora_pum46sz3_GAE,5.84 ± nan,10.04 ± nan,37.05 ± nan,66.61 ± nan,86.10 ± nan,87.93 ± nan,13.01 ± nan,5.84 ± nan,10.04 ± nan,37.05 ± nan,66.61 ± nan,86.10 ± nan,87.93 ± nan,99.56 ± nan,99.49 ± nan,81.43 ± nan
cora_7be9xfts_GAE,1.82 ± nan,8.03 ± nan,24.08 ± nan,32.18 ± nan,50.37 ± nan,69.27 ± nan,8.96 ± nan,1.82 ± nan,8.03 ± nan,24.08 ± nan,32.18 ± nan,50.37 ± nan,69.27 ± nan,98.88 ± nan,98.53 ± nan,78.14 ± nan
cora_z8uoh0pc_GAE,1.23 ± nan,2.83 ± nan,18.20 ± nan,28.07 ± nan,50.59 ± nan,69.28 ± nan,5.88 ± nan,1.23 ± nan,2.83 ± nan,18.20 ± nan,28.07 ± nan,50.59 ± nan,69.28 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_zb0vkyh2_GAE,1.39 ± nan,9.19 ± nan,17.75 ± nan,39.74 ± nan,61.56 ± nan,75.96 ± nan,9.16 ± nan,1.39 ± nan,9.19 ± nan,17.75 ± nan,39.74 ± nan,61.56 ± nan,75.96 ± nan,99.13 ± nan,98.84 ± nan,78.63 ± nan
cora_6d0873rj_GAE,1.70 ± nan,4.22 ± nan,21.64 ± nan,32.92 ± nan,50.63 ± nan,72.11 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.64 ± nan,32.92 ± nan,50.63 ± nan,72.11 ± nan,99.02 ± nan,98.63 ± nan,77.39 ± nan
cora_txtyklo6_GAE,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.94 ± nan,50.68 ± nan,72.41 ± nan,7.13 ± nan,1.70 ± nan,4.22 ± nan,21.57 ± nan,32.94 ± nan,50.68 ± nan,72.41 ± nan,99.02 ± nan,98.63 ± nan,79.87 ± nan
cora_rnd0eccb_GAE,1.06 ± nan,3.44 ± nan,18.08 ± nan,37.76 ± nan,56.40 ± nan,73.35 ± nan,6.56 ± nan,1.06 ± nan,3.44 ± nan,18.08 ± nan,37.76 ± nan,56.40 ± nan,73.35 ± nan,98.95 ± nan,98.59 ± nan,78.64 ± nan
cora_vcba70l0_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.91 ± nan,50.70 ± nan,69.36 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.91 ± nan,50.70 ± nan,69.36 ± nan,98.81 ± nan,98.36 ± nan,79.08 ± nan
cora_ejic7bh2_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.83 ± nan,49.84 ± nan,69.36 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.83 ± nan,49.84 ± nan,69.36 ± nan,98.81 ± nan,98.36 ± nan,79.12 ± nan
cora_vthvjs3g_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.10 ± nan,50.56 ± nan,69.16 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.10 ± nan,50.56 ± nan,69.16 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_au2siz9x_GAE,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.76 ± nan,50.54 ± nan,69.22 ± nan,5.88 ± nan,1.25 ± nan,2.77 ± nan,18.15 ± nan,27.76 ± nan,50.54 ± nan,69.22 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_xm81rsmn_GAE,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.61 ± nan,50.67 ± nan,68.67 ± nan,5.89 ± nan,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.61 ± nan,50.67 ± nan,68.67 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_ftnq53t6_GAE,1.23 ± nan,2.77 ± nan,18.13 ± nan,27.90 ± nan,50.41 ± nan,69.28 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.13 ± nan,27.90 ± nan,50.41 ± nan,69.28 ± nan,98.81 ± nan,98.35 ± nan,79.10 ± nan
cora_srqs9sxl_GAE,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.91 ± nan,50.61 ± nan,69.15 ± nan,5.88 ± nan,1.25 ± nan,2.77 ± nan,18.17 ± nan,27.91 ± nan,50.61 ± nan,69.15 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_18ees5q5_GAE,1.25 ± nan,2.83 ± nan,18.15 ± nan,27.98 ± nan,50.59 ± nan,69.31 ± nan,5.89 ± nan,1.25 ± nan,2.83 ± nan,18.15 ± nan,27.98 ± nan,50.59 ± nan,69.31 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_yjh8grco_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.64 ± nan,50.58 ± nan,69.31 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.64 ± nan,50.58 ± nan,69.31 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_9nj7zo9u_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.90 ± nan,50.66 ± nan,69.29 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.90 ± nan,50.66 ± nan,69.29 ± nan,98.81 ± nan,98.36 ± nan,79.08 ± nan
cora_zp3ym70e_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.10 ± nan,50.62 ± nan,69.31 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.10 ± nan,50.62 ± nan,69.31 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_cu8sqnlj_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.68 ± nan,50.73 ± nan,69.28 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.68 ± nan,50.73 ± nan,69.28 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_hrajztx0_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.90 ± nan,50.55 ± nan,69.23 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.90 ± nan,50.55 ± nan,69.23 ± nan,98.81 ± nan,98.36 ± nan,79.13 ± nan
cora_0kavksna_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.85 ± nan,50.62 ± nan,69.14 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.85 ± nan,50.62 ± nan,69.14 ± nan,98.81 ± nan,98.35 ± nan,79.10 ± nan
cora_frls2270_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.99 ± nan,50.69 ± nan,69.13 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.99 ± nan,50.69 ± nan,69.13 ± nan,98.81 ± nan,98.35 ± nan,79.13 ± nan
cora_xj9pd97m_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.88 ± nan,50.61 ± nan,69.11 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.88 ± nan,50.61 ± nan,69.11 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_j82xy8m4_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.29 ± nan,50.66 ± nan,69.31 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.29 ± nan,50.66 ± nan,69.31 ± nan,98.81 ± nan,98.35 ± nan,79.09 ± nan
cora_r75un772_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.96 ± nan,50.61 ± nan,69.24 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.96 ± nan,50.61 ± nan,69.24 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_uhlf76bl_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.12 ± nan,50.59 ± nan,69.27 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.12 ± nan,50.59 ± nan,69.27 ± nan,98.81 ± nan,98.35 ± nan,79.11 ± nan
cora_fvknygbq_GAE,1.23 ± nan,2.77 ± nan,18.20 ± nan,28.06 ± nan,50.60 ± nan,69.39 ± nan,5.87 ± nan,1.23 ± nan,2.77 ± nan,18.20 ± nan,28.06 ± nan,50.60 ± nan,69.39 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_pvo5769j_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.59 ± nan,50.51 ± nan,69.15 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.59 ± nan,50.51 ± nan,69.15 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_hwqyu73i_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.04 ± nan,50.49 ± nan,69.26 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.04 ± nan,50.49 ± nan,69.26 ± nan,98.81 ± nan,98.35 ± nan,79.09 ± nan
cora_6cl9l2s9_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.06 ± nan,50.63 ± nan,69.33 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.06 ± nan,50.63 ± nan,69.33 ± nan,98.81 ± nan,98.35 ± nan,79.08 ± nan
cora_g2dbyak1_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.85 ± nan,50.59 ± nan,69.41 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.85 ± nan,50.59 ± nan,69.41 ± nan,98.81 ± nan,98.36 ± nan,79.08 ± nan
cora_td0azcmx_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.64 ± nan,69.36 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.64 ± nan,69.36 ± nan,98.81 ± nan,98.35 ± nan,79.12 ± nan
cora_hg3iln8j_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.73 ± nan,69.24 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.11 ± nan,50.73 ± nan,69.24 ± nan,98.81 ± nan,98.36 ± nan,79.13 ± nan
cora_t96n9cpd_GAE,1.25 ± nan,2.77 ± nan,18.17 ± nan,28.08 ± nan,50.68 ± nan,69.18 ± nan,5.88 ± nan,1.25 ± nan,2.77 ± nan,18.17 ± nan,28.08 ± nan,50.68 ± nan,69.18 ± nan,98.81 ± nan,98.36 ± nan,79.08 ± nan
cora_eggu3fu5_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.18 ± nan,50.66 ± nan,69.27 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.18 ± nan,50.66 ± nan,69.27 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_qj1dmby6_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.64 ± nan,50.68 ± nan,69.22 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.64 ± nan,50.68 ± nan,69.22 ± nan,98.81 ± nan,98.36 ± nan,79.16 ± nan
cora_0zdvlcoh_GAE,1.23 ± nan,2.83 ± nan,18.17 ± nan,27.89 ± nan,50.75 ± nan,69.28 ± nan,5.89 ± nan,1.23 ± nan,2.83 ± nan,18.17 ± nan,27.89 ± nan,50.75 ± nan,69.28 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_sdffiqtc_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.99 ± nan,50.67 ± nan,69.33 ± nan,5.87 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.99 ± nan,50.67 ± nan,69.33 ± nan,98.81 ± nan,98.36 ± nan,79.16 ± nan
cora_b4xldkh1_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.83 ± nan,50.70 ± nan,69.36 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.83 ± nan,50.70 ± nan,69.36 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_zjmubd6y_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.81 ± nan,50.36 ± nan,69.29 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,27.81 ± nan,50.36 ± nan,69.29 ± nan,98.81 ± nan,98.35 ± nan,79.09 ± nan
cora_vx3okc25_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.07 ± nan,50.61 ± nan,69.18 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.07 ± nan,50.61 ± nan,69.18 ± nan,98.81 ± nan,98.36 ± nan,79.10 ± nan
cora_madelilm_GAE,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.06 ± nan,50.54 ± nan,69.19 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.17 ± nan,28.06 ± nan,50.54 ± nan,69.19 ± nan,98.81 ± nan,98.36 ± nan,79.13 ± nan
cora_njxidi5o_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.79 ± nan,50.55 ± nan,69.43 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.79 ± nan,50.55 ± nan,69.43 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_83p5dzy7_GAE,1.23 ± nan,2.77 ± nan,18.11 ± nan,28.04 ± nan,50.70 ± nan,69.28 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.11 ± nan,28.04 ± nan,50.70 ± nan,69.28 ± nan,98.81 ± nan,98.36 ± nan,79.09 ± nan
cora_boxwax64_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.88 ± nan,50.51 ± nan,69.30 ± nan,5.89 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,27.88 ± nan,50.51 ± nan,69.30 ± nan,98.81 ± nan,98.36 ± nan,79.11 ± nan
cora_7wy3eh2w_GAE,1.25 ± nan,2.77 ± nan,18.17 ± nan,28.03 ± nan,50.60 ± nan,69.18 ± nan,5.88 ± nan,1.25 ± nan,2.77 ± nan,18.17 ± nan,28.03 ± nan,50.60 ± nan,69.18 ± nan,98.81 ± nan,98.36 ± nan,79.13 ± nan
cora_7js4hrgq_GAE,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.05 ± nan,50.68 ± nan,69.23 ± nan,5.88 ± nan,1.23 ± nan,2.77 ± nan,18.15 ± nan,28.05 ± nan,50.68 ± nan,69.23 ± nan,98.81 ± nan,98.35 ± nan,79.11 ± nan
